date,acronym,count
2022-03-29,SLD,2
2022-03-29,WLM,4
2022-03-29,SYL,4
2022-03-29,BTW,2
2022-03-28,CCY,27
2022-03-28,CCN,6
2022-03-28,WLK,11
2022-03-28,SLA,17
2022-03-28,BHT,9
2022-03-28,NLA,6
2022-03-28,WLM,3
2022-03-28,SPD,3
2022-03-28,HWD,23
2022-03-28,WAD,6
2022-03-28,WIL,18
2022-03-28,WWD,3
2022-03-28,WLA,7
2022-03-28,SEL,16
2022-03-28,WCH,6
2022-03-28,NHL,6
2022-03-28,SHR,9
2022-03-28,SVY,5
2022-03-28,GHL,3
2022-03-28,MSS,9
2022-03-28,SYL,4
2022-03-28,ARL,3
2022-03-28,CHT,3
2022-03-28,CPK,7
2022-03-28,VNY,3
2022-03-28,ENC,7
2022-03-28,VEN,3
2022-03-28,LAX,2
2022-03-28,NRD,3
2022-03-28,PLM,9
2022-03-28,BTW,5
2022-03-28,SLK,5
2022-03-28,SLD,3
2022-03-28,HAR,1
2022-03-27,CCY,15
2022-03-27,SLK,5
2022-03-27,CCN,4
2022-03-27,WLK,4
2022-03-27,WIL,22
2022-03-27,SLA,23
2022-03-27,WAD,11
2022-03-27,BHT,5
2022-03-27,NLA,15
2022-03-27,SPD,3
2022-03-27,WLM,2
2022-03-27,HWD,16
2022-03-27,BAR,3
2022-03-27,RES,6
2022-03-27,ENC,2
2022-03-27,SEL,16
2022-03-27,VEN,5
2022-03-27,PLM,10
2022-03-27,WCH,4
2022-03-27,NHL,9
2022-03-27,SVY,4
2022-03-27,CHT,2
2022-03-27,MSS,6
2022-03-27,CPK,7
2022-03-27,ARL,4
2022-03-27,WLA,6
2022-03-27,BTW,7
2022-03-27,LAX,1
2022-03-27,NRD,1
2022-03-27,PTL,1
2022-03-27,SHR,9
2022-03-27,SLD,1
2022-03-27,SYL,2
2022-03-27,VNY,4
2022-03-27,WWD,4
2022-03-27,HAR,1
2022-03-26,CCN,8
2022-03-26,CCY,22
2022-03-26,SLK,6
2022-03-26,WLK,9
2022-03-26,SLA,20
2022-03-26,WAD,10
2022-03-26,PTL,1
2022-03-26,SPD,8
2022-03-26,WLM,5
2022-03-26,HWD,21
2022-03-26,WIL,25
2022-03-26,WLA,6
2022-03-26,VNY,12
2022-03-26,RES,8
2022-03-26,NLA,8
2022-03-26,SEL,24
2022-03-26,WCH,5
2022-03-26,LAX,4
2022-03-26,NHL,10
2022-03-26,SHR,7
2022-03-26,NRD,4
2022-03-26,MSS,4
2022-03-26,GHL,4
2022-03-26,ARL,3
2022-03-26,SYL,5
2022-03-26,CPK,9
2022-03-26,HAR,3
2022-03-26,WWD,2
2022-03-26,BTW,5
2022-03-26,SLD,4
2022-03-26,ENC,4
2022-03-26,VEN,2
2022-03-26,SVY,9
2022-03-26,BHT,2
2022-03-26,PLM,4
2022-03-26,BAR,1
2022-03-26,CHT,2
2022-03-25,CCN,5
2022-03-25,WLK,7
2022-03-25,WAD,13
2022-03-25,SLA,20
2022-03-25,BHT,7
2022-03-25,NLA,15
2022-03-25,SPD,5
2022-03-25,HAR,2
2022-03-25,HWD,35
2022-03-25,WIL,31
2022-03-25,WLA,11
2022-03-25,SHR,13
2022-03-25,VNY,14
2022-03-25,RES,5
2022-03-25,SLK,4
2022-03-25,SEL,24
2022-03-25,LAX,4
2022-03-25,WCH,6
2022-03-25,VEN,1
2022-03-25,NHL,15
2022-03-25,SVY,6
2022-03-25,SLD,5
2022-03-25,ARL,8
2022-03-25,MSS,10
2022-03-25,NRD,2
2022-03-25,CPK,14
2022-03-25,CCY,23
2022-03-25,WWD,2
2022-03-25,WLM,3
2022-03-25,BTW,5
2022-03-25,ENC,9
2022-03-25,SYL,6
2022-03-25,PLM,6
2022-03-25,CHT,8
2022-03-25,GHL,3
2022-03-24,CCY,29
2022-03-24,WLK,10
2022-03-24,SLK,7
2022-03-24,SLA,22
2022-03-24,WAD,13
2022-03-24,NLA,11
2022-03-24,BHT,9
2022-03-24,SPD,1
2022-03-24,WLM,5
2022-03-24,PTL,2
2022-03-24,WIL,32
2022-03-24,VNY,14
2022-03-24,RES,4
2022-03-24,SEL,8
2022-03-24,VEN,4
2022-03-24,LAX,2
2022-03-24,SHR,8
2022-03-24,SVY,5
2022-03-24,ARL,4
2022-03-24,NRD,5
2022-03-24,MSS,4
2022-03-24,CPK,10
2022-03-24,HWD,15
2022-03-24,NHL,7
2022-03-24,CHT,3
2022-03-24,CCN,5
2022-03-24,ENC,4
2022-03-24,PLM,7
2022-03-24,BTW,4
2022-03-24,WLA,8
2022-03-24,WCH,2
2022-03-24,GHL,5
2022-03-24,WWD,2
2022-03-24,SYL,1
2022-03-23,CCY,17
2022-03-23,CCN,6
2022-03-23,WLK,7
2022-03-23,SLA,22
2022-03-23,BHT,12
2022-03-23,NLA,11
2022-03-23,WLM,5
2022-03-23,HWD,25
2022-03-23,WIL,28
2022-03-23,WAD,6
2022-03-23,VNY,8
2022-03-23,ENC,9
2022-03-23,SLK,8
2022-03-23,SEL,21
2022-03-23,PLM,9
2022-03-23,VEN,3
2022-03-23,WCH,6
2022-03-23,SVY,6
2022-03-23,ARL,7
2022-03-23,SLD,3
2022-03-23,SYL,6
2022-03-23,MSS,5
2022-03-23,CPK,15
2022-03-23,RES,6
2022-03-23,CHT,7
2022-03-23,PTL,3
2022-03-23,WLA,11
2022-03-23,WWD,4
2022-03-23,LAX,2
2022-03-23,NHL,5
2022-03-23,SPD,2
2022-03-23,HAR,1
2022-03-23,SHR,4
2022-03-23,GHL,2
2022-03-23,NRD,5
2022-03-23,BTW,2
2022-03-22,CCN,2
2022-03-22,WLK,12
2022-03-22,SLK,4
2022-03-22,WIL,26
2022-03-22,SLA,24
2022-03-22,BHT,6
2022-03-22,NLA,9
2022-03-22,WLM,11
2022-03-22,HWD,14
2022-03-22,WAD,7
2022-03-22,WLA,11
2022-03-22,VNY,15
2022-03-22,RES,3
2022-03-22,SEL,16
2022-03-22,WCH,4
2022-03-22,VEN,5
2022-03-22,NHL,9
2022-03-22,SVY,5
2022-03-22,ARL,9
2022-03-22,SLD,3
2022-03-22,GHL,3
2022-03-22,MSS,11
2022-03-22,SYL,1
2022-03-22,CPK,11
2022-03-22,CCY,18
2022-03-22,SHR,7
2022-03-22,CHT,5
2022-03-22,SPD,5
2022-03-22,BTW,4
2022-03-22,NRD,4
2022-03-22,ENC,3
2022-03-22,PLM,4
2022-03-22,WWD,1
2022-03-22,LAX,1
2022-03-21,CCY,25
2022-03-21,WLK,14
2022-03-21,SLA,14
2022-03-21,WAD,7
2022-03-21,BHT,4
2022-03-21,NLA,11
2022-03-21,HAR,4
2022-03-21,SPD,5
2022-03-21,WLM,4
2022-03-21,HWD,13
2022-03-21,WIL,33
2022-03-21,BTW,4
2022-03-21,WWD,2
2022-03-21,VNY,10
2022-03-21,MSS,10
2022-03-21,SEL,7
2022-03-21,PLM,5
2022-03-21,WCH,3
2022-03-21,SHR,4
2022-03-21,SVY,9
2022-03-21,SLD,3
2022-03-21,GHL,4
2022-03-21,SYL,9
2022-03-21,CPK,9
2022-03-21,WLA,5
2022-03-21,NHL,4
2022-03-21,CHT,7
2022-03-21,PTL,2
2022-03-21,ENC,3
2022-03-21,RES,7
2022-03-21,SLK,6
2022-03-21,VEN,4
2022-03-21,NRD,3
2022-03-21,CCN,1
2022-03-21,LAX,1
2022-03-21,ARL,2
2022-03-20,SEL,14
2022-03-20,CCN,7
2022-03-20,CCY,26
2022-03-20,SLK,4
2022-03-20,WLK,7
2022-03-20,WIL,27
2022-03-20,SLA,11
2022-03-20,BHT,8
2022-03-20,NLA,11
2022-03-20,WLM,2
2022-03-20,SPD,7
2022-03-20,HWD,32
2022-03-20,WAD,11
2022-03-20,BTW,4
2022-03-20,RES,6
2022-03-20,PLM,5
2022-03-20,VEN,6
2022-03-20,WCH,9
2022-03-20,ARL,5
2022-03-20,SVY,9
2022-03-20,MSS,11
2022-03-20,SYL,7
2022-03-20,CPK,13
2022-03-20,ENC,4
2022-03-20,WLA,6
2022-03-20,VNY,10
2022-03-20,LAX,2
2022-03-20,NHL,8
2022-03-20,CHT,7
2022-03-20,BAR,2
2022-03-20,SLD,3
2022-03-20,NRD,2
2022-03-20,SHR,1
2022-03-20,GHL,1
2022-03-19,CCY,17
2022-03-19,WLK,9
2022-03-19,SLA,16
2022-03-19,WAD,12
2022-03-19,BHT,6
2022-03-19,NLA,9
2022-03-19,HAR,4
2022-03-19,WLM,3
2022-03-19,WIL,23
2022-03-19,HWD,22
2022-03-19,VNY,10
2022-03-19,ENC,6
2022-03-19,SEL,16
2022-03-19,PLM,12
2022-03-19,WCH,15
2022-03-19,SHR,4
2022-03-19,NHL,16
2022-03-19,CHT,5
2022-03-19,MSS,4
2022-03-19,SYL,4
2022-03-19,CPK,18
2022-03-19,WLA,5
2022-03-19,WWD,1
2022-03-19,RES,5
2022-03-19,LAX,1
2022-03-19,NRD,3
2022-03-19,CCN,4
2022-03-19,SLK,4
2022-03-19,VEN,4
2022-03-19,GHL,2
2022-03-19,BAR,1
2022-03-19,BTW,2
2022-03-19,SLD,1
2022-03-19,ARL,1
2022-03-19,SVY,1
2022-03-19,SPD,2
2022-03-18,CCY,25
2022-03-18,CCN,7
2022-03-18,SLK,8
2022-03-18,HWD,23
2022-03-18,WLK,5
2022-03-18,SLA,24
2022-03-18,BHT,7
2022-03-18,WIL,23
2022-03-18,BAR,1
2022-03-18,WLA,8
2022-03-18,WAD,6
2022-03-18,VNY,12
2022-03-18,ENC,7
2022-03-18,NLA,4
2022-03-18,SEL,21
2022-03-18,VEN,12
2022-03-18,WCH,12
2022-03-18,PLM,15
2022-03-18,SVY,4
2022-03-18,NHL,15
2022-03-18,SLD,1
2022-03-18,MSS,9
2022-03-18,NRD,2
2022-03-18,CHT,8
2022-03-18,SYL,4
2022-03-18,CPK,14
2022-03-18,SPD,7
2022-03-18,WLM,3
2022-03-18,WWD,3
2022-03-18,BTW,4
2022-03-18,RES,8
2022-03-18,SHR,5
2022-03-18,GHL,3
2022-03-18,LAX,1
2022-03-18,ARL,2
2022-03-18,HAR,1
2022-03-17,CCY,21
2022-03-17,WLK,13
2022-03-17,SLA,19
2022-03-17,WAD,6
2022-03-17,NLA,14
2022-03-17,BHT,4
2022-03-17,SPD,4
2022-03-17,HAR,3
2022-03-17,PTL,2
2022-03-17,HWD,29
2022-03-17,WIL,27
2022-03-17,WWD,1
2022-03-17,SHR,4
2022-03-17,RES,9
2022-03-17,ENC,5
2022-03-17,SLK,6
2022-03-17,SEL,20
2022-03-17,PLM,14
2022-03-17,WCH,14
2022-03-17,NHL,12
2022-03-17,ARL,3
2022-03-17,SVY,7
2022-03-17,CHT,7
2022-03-17,GHL,5
2022-03-17,MSS,8
2022-03-17,CCN,4
2022-03-17,VEN,4
2022-03-17,LAX,2
2022-03-17,SLD,2
2022-03-17,BTW,3
2022-03-17,VNY,5
2022-03-17,CPK,8
2022-03-17,WLA,3
2022-03-17,NRD,5
2022-03-17,SYL,2
2022-03-17,WLM,3
2022-03-16,CCY,27
2022-03-16,SLK,4
2022-03-16,WLK,7
2022-03-16,HWD,19
2022-03-16,SLA,18
2022-03-16,BHT,7
2022-03-16,NLA,9
2022-03-16,WLM,6
2022-03-16,HAR,5
2022-03-16,SPD,4
2022-03-16,WAD,13
2022-03-16,WIL,25
2022-03-16,WWD,5
2022-03-16,VNY,16
2022-03-16,SEL,18
2022-03-16,CCN,5
2022-03-16,WCH,9
2022-03-16,NHL,4
2022-03-16,SHR,8
2022-03-16,CHT,6
2022-03-16,MSS,8
2022-03-16,ARL,3
2022-03-16,CPK,9
2022-03-16,SVY,7
2022-03-16,NRD,2
2022-03-16,WLA,10
2022-03-16,RES,3
2022-03-16,ENC,6
2022-03-16,SYL,1
2022-03-16,PLM,4
2022-03-16,SLD,2
2022-03-16,GHL,1
2022-03-15,CCY,21
2022-03-15,WIL,22
2022-03-15,WLK,8
2022-03-15,SLA,19
2022-03-15,BHT,6
2022-03-15,NLA,11
2022-03-15,SPD,6
2022-03-15,WLM,5
2022-03-15,WAD,12
2022-03-15,WLA,7
2022-03-15,VNY,14
2022-03-15,RES,5
2022-03-15,ENC,4
2022-03-15,HWD,18
2022-03-15,SEL,18
2022-03-15,WCH,4
2022-03-15,LAX,7
2022-03-15,VEN,4
2022-03-15,PLM,8
2022-03-15,NHL,8
2022-03-15,SVY,6
2022-03-15,ARL,7
2022-03-15,CHT,6
2022-03-15,MSS,6
2022-03-15,CPK,11
2022-03-15,NRD,3
2022-03-15,SLK,8
2022-03-15,PTL,1
2022-03-15,SHR,8
2022-03-15,CCN,4
2022-03-15,BTW,2
2022-03-15,GHL,1
2022-03-15,SYL,3
2022-03-15,SLD,2
2022-03-15,WWD,1
2022-03-15,HAR,1
2022-03-14,CCN,5
2022-03-14,CCY,17
2022-03-14,WLK,10
2022-03-14,WAD,10
2022-03-14,SLA,20
2022-03-14,BHT,5
2022-03-14,NLA,10
2022-03-14,SPD,3
2022-03-14,WLM,2
2022-03-14,HWD,11
2022-03-14,WIL,16
2022-03-14,WLA,12
2022-03-14,VNY,8
2022-03-14,RES,12
2022-03-14,ENC,4
2022-03-14,SEL,20
2022-03-14,VEN,5
2022-03-14,PLM,10
2022-03-14,WCH,3
2022-03-14,NHL,8
2022-03-14,SHR,9
2022-03-14,SVY,11
2022-03-14,ARL,4
2022-03-14,GHL,8
2022-03-14,NRD,6
2022-03-14,CHT,8
2022-03-14,SYL,2
2022-03-14,MSS,11
2022-03-14,CPK,13
2022-03-14,SLD,1
2022-03-14,SLK,6
2022-03-14,HAR,2
2022-03-14,WWD,3
2022-03-14,LAX,3
2022-03-14,PTL,1
2022-03-14,BTW,1
2022-03-13,CCN,3
2022-03-13,CCY,20
2022-03-13,WLK,9
2022-03-13,SLK,2
2022-03-13,WAD,11
2022-03-13,BHT,7
2022-03-13,NLA,6
2022-03-13,WLM,5
2022-03-13,PTL,2
2022-03-13,HAR,4
2022-03-13,SPD,4
2022-03-13,HWD,20
2022-03-13,WIL,18
2022-03-13,BTW,1
2022-03-13,RES,5
2022-03-13,SLA,19
2022-03-13,SEL,10
2022-03-13,PLM,7
2022-03-13,WCH,8
2022-03-13,SHR,4
2022-03-13,NHL,13
2022-03-13,SLD,3
2022-03-13,ARL,4
2022-03-13,MSS,5
2022-03-13,NRD,6
2022-03-13,CHT,5
2022-03-13,CPK,7
2022-03-13,WWD,4
2022-03-13,WLA,5
2022-03-13,ENC,5
2022-03-13,VEN,1
2022-03-13,LAX,2
2022-03-13,VNY,8
2022-03-13,SVY,2
2022-03-13,GHL,3
2022-03-13,SYL,4
2022-03-12,CCY,25
2022-03-12,CCN,9
2022-03-12,WLK,10
2022-03-12,WIL,30
2022-03-12,WAD,7
2022-03-12,NLA,9
2022-03-12,BHT,4
2022-03-12,WLM,9
2022-03-12,SPD,3
2022-03-12,HWD,20
2022-03-12,WLA,16
2022-03-12,VNY,13
2022-03-12,SHR,7
2022-03-12,RES,14
2022-03-12,SEL,24
2022-03-12,NHL,4
2022-03-12,MSS,9
2022-03-12,CHT,8
2022-03-12,SLA,20
2022-03-12,SYL,4
2022-03-12,ENC,5
2022-03-12,BTW,3
2022-03-12,LAX,1
2022-03-12,WCH,7
2022-03-12,VEN,7
2022-03-12,HAR,1
2022-03-12,CPK,9
2022-03-12,SLK,3
2022-03-12,PLM,9
2022-03-12,GHL,2
2022-03-12,ARL,2
2022-03-12,NRD,2
2022-03-12,WWD,1
2022-03-12,SLD,2
2022-03-12,SVY,1
2022-03-11,CCN,7
2022-03-11,CCY,18
2022-03-11,WLK,5
2022-03-11,SLK,6
2022-03-11,SLA,20
2022-03-11,WLM,1
2022-03-11,HAR,7
2022-03-11,SPD,1
2022-03-11,HWD,29
2022-03-11,WIL,30
2022-03-11,WAD,11
2022-03-11,WLA,9
2022-03-11,WWD,3
2022-03-11,SHR,6
2022-03-11,VNY,7
2022-03-11,RES,5
2022-03-11,NLA,6
2022-03-11,SEL,14
2022-03-11,PLM,7
2022-03-11,VEN,9
2022-03-11,NHL,9
2022-03-11,CHT,12
2022-03-11,NRD,3
2022-03-11,MSS,12
2022-03-11,SYL,7
2022-03-11,CPK,12
2022-03-11,WCH,9
2022-03-11,SLD,4
2022-03-11,BHT,6
2022-03-11,ENC,9
2022-03-11,LAX,1
2022-03-11,SVY,2
2022-03-11,BTW,4
2022-03-11,GHL,1
2022-03-11,ARL,5
2022-03-10,CCY,14
2022-03-10,WLK,9
2022-03-10,WAD,17
2022-03-10,SLA,20
2022-03-10,BHT,6
2022-03-10,NLA,16
2022-03-10,WLM,3
2022-03-10,HWD,17
2022-03-10,WIL,22
2022-03-10,WLA,7
2022-03-10,SHR,11
2022-03-10,SEL,13
2022-03-10,PLM,11
2022-03-10,NHL,6
2022-03-10,SVY,6
2022-03-10,ARL,4
2022-03-10,CHT,9
2022-03-10,GHL,2
2022-03-10,NRD,8
2022-03-10,MSS,15
2022-03-10,SYL,4
2022-03-10,CPK,14
2022-03-10,WWD,3
2022-03-10,HAR,2
2022-03-10,WCH,10
2022-03-10,LAX,2
2022-03-10,CCN,2
2022-03-10,SLK,6
2022-03-10,SPD,2
2022-03-10,ENC,2
2022-03-10,RES,5
2022-03-10,BTW,4
2022-03-10,BAR,2
2022-03-10,VNY,2
2022-03-10,SLD,3
2022-03-09,CCY,12
2022-03-09,HWD,18
2022-03-09,WAD,11
2022-03-09,BHT,5
2022-03-09,SPD,6
2022-03-09,WIL,25
2022-03-09,VNY,6
2022-03-09,SHR,7
2022-03-09,RES,4
2022-03-09,SLK,8
2022-03-09,NLA,15
2022-03-09,SLA,24
2022-03-09,SEL,13
2022-03-09,WCH,11
2022-03-09,PLM,12
2022-03-09,SVY,6
2022-03-09,ARL,3
2022-03-09,GHL,5
2022-03-09,CPK,12
2022-03-09,CHT,6
2022-03-09,WLA,9
2022-03-09,LAX,1
2022-03-09,VEN,4
2022-03-09,CCN,1
2022-03-09,SLD,2
2022-03-09,MSS,7
2022-03-09,WLK,2
2022-03-09,ENC,2
2022-03-09,NHL,6
2022-03-09,NRD,2
2022-03-09,WLM,2
2022-03-09,SYL,4
2022-03-08,CCY,13
2022-03-08,CCN,8
2022-03-08,WLK,7
2022-03-08,SLA,27
2022-03-08,WAD,12
2022-03-08,NLA,15
2022-03-08,BHT,3
2022-03-08,SPD,7
2022-03-08,WLM,6
2022-03-08,HAR,1
2022-03-08,HWD,20
2022-03-08,WIL,20
2022-03-08,WLA,11
2022-03-08,SHR,5
2022-03-08,VNY,12
2022-03-08,SLK,4
2022-03-08,SEL,15
2022-03-08,PLM,6
2022-03-08,SVY,7
2022-03-08,NHL,10
2022-03-08,ARL,4
2022-03-08,GHL,4
2022-03-08,CHT,7
2022-03-08,NRD,6
2022-03-08,MSS,10
2022-03-08,CPK,12
2022-03-08,BTW,5
2022-03-08,WWD,3
2022-03-08,LAX,3
2022-03-08,SLD,1
2022-03-08,SYL,3
2022-03-08,BAR,3
2022-03-08,ENC,4
2022-03-08,WCH,11
2022-03-08,RES,5
2022-03-08,VEN,3
2022-03-07,CCY,19
2022-03-07,CCN,3
2022-03-07,SLK,7
2022-03-07,BHT,11
2022-03-07,NLA,5
2022-03-07,HAR,5
2022-03-07,PTL,1
2022-03-07,WLM,7
2022-03-07,HWD,23
2022-03-07,WIL,27
2022-03-07,WLA,6
2022-03-07,WAD,5
2022-03-07,VNY,9
2022-03-07,ENC,6
2022-03-07,SLA,14
2022-03-07,SEL,14
2022-03-07,PLM,8
2022-03-07,VEN,6
2022-03-07,SHR,10
2022-03-07,NHL,10
2022-03-07,SLD,7
2022-03-07,SVY,9
2022-03-07,MSS,9
2022-03-07,CHT,6
2022-03-07,GHL,2
2022-03-07,SYL,4
2022-03-07,CPK,13
2022-03-07,RES,8
2022-03-07,LAX,2
2022-03-07,SPD,3
2022-03-07,WLK,2
2022-03-07,ARL,5
2022-03-07,BAR,1
2022-03-06,CCY,19
2022-03-06,WLK,6
2022-03-06,WAD,7
2022-03-06,SLA,17
2022-03-06,BHT,4
2022-03-06,NLA,9
2022-03-06,SPD,5
2022-03-06,HAR,4
2022-03-06,WLM,5
2022-03-06,PTL,3
2022-03-06,HWD,18
2022-03-06,WIL,21
2022-03-06,BTW,2
2022-03-06,WWD,2
2022-03-06,VNY,3
2022-03-06,SHR,4
2022-03-06,RES,9
2022-03-06,SEL,11
2022-03-06,VEN,6
2022-03-06,WCH,5
2022-03-06,PLM,4
2022-03-06,ARL,7
2022-03-06,GHL,3
2022-03-06,CHT,6
2022-03-06,MSS,5
2022-03-06,CPK,5
2022-03-06,SVY,6
2022-03-06,CCN,3
2022-03-06,SLK,3
2022-03-06,ENC,1
2022-03-06,NHL,5
2022-03-06,WLA,3
2022-03-06,SYL,3
2022-03-06,LAX,1
2022-03-06,NRD,1
2022-03-06,SLD,2
2022-03-05,CCY,24
2022-03-05,CCN,11
2022-03-05,WLK,12
2022-03-05,HWD,30
2022-03-05,SLA,21
2022-03-05,WAD,12
2022-03-05,BHT,5
2022-03-05,NLA,9
2022-03-05,WLM,3
2022-03-05,SPD,6
2022-03-05,HAR,4
2022-03-05,WLA,3
2022-03-05,VNY,10
2022-03-05,SHR,5
2022-03-05,RES,6
2022-03-05,ENC,2
2022-03-05,SLK,5
2022-03-05,SEL,18
2022-03-05,VEN,7
2022-03-05,WCH,6
2022-03-05,PLM,8
2022-03-05,ARL,3
2022-03-05,SVY,7
2022-03-05,SLD,4
2022-03-05,SYL,3
2022-03-05,MSS,6
2022-03-05,WIL,25
2022-03-05,CPK,8
2022-03-05,CHT,7
2022-03-05,BTW,5
2022-03-05,NHL,6
2022-03-05,GHL,2
2022-03-05,LAX,2
2022-03-04,WLK,8
2022-03-04,WAD,9
2022-03-04,SLA,23
2022-03-04,NLA,10
2022-03-04,WLM,8
2022-03-04,SPD,6
2022-03-04,PTL,2
2022-03-04,HWD,25
2022-03-04,WIL,40
2022-03-04,BTW,8
2022-03-04,SHR,13
2022-03-04,VNY,6
2022-03-04,ENC,8
2022-03-04,RES,8
2022-03-04,SLK,7
2022-03-04,SEL,11
2022-03-04,VEN,3
2022-03-04,PLM,13
2022-03-04,NHL,12
2022-03-04,SVY,3
2022-03-04,ARL,7
2022-03-04,NRD,3
2022-03-04,SYL,6
2022-03-04,MSS,7
2022-03-04,CPK,9
2022-03-04,HAR,1
2022-03-04,CCY,14
2022-03-04,LAX,4
2022-03-04,CCN,2
2022-03-04,BHT,4
2022-03-04,WLA,3
2022-03-04,WCH,5
2022-03-04,GHL,4
2022-03-04,CHT,3
2022-03-04,SLD,1
2022-03-04,WWD,3
2022-03-03,CCY,22
2022-03-03,WLK,12
2022-03-03,SLK,10
2022-03-03,SLA,20
2022-03-03,WAD,8
2022-03-03,NLA,14
2022-03-03,BHT,6
2022-03-03,SPD,5
2022-03-03,WLM,4
2022-03-03,HWD,24
2022-03-03,WIL,19
2022-03-03,WLA,9
2022-03-03,SHR,5
2022-03-03,VNY,8
2022-03-03,ENC,5
2022-03-03,RES,6
2022-03-03,SEL,15
2022-03-03,VEN,5
2022-03-03,WCH,5
2022-03-03,NHL,11
2022-03-03,SLD,1
2022-03-03,ARL,8
2022-03-03,SVY,4
2022-03-03,GHL,1
2022-03-03,CHT,5
2022-03-03,MSS,9
2022-03-03,CPK,13
2022-03-03,PLM,7
2022-03-03,NRD,3
2022-03-03,CCN,4
2022-03-03,SYL,2
2022-03-03,WWD,2
2022-03-03,BAR,1
2022-03-03,HAR,1
2022-03-03,BTW,3
2022-03-02,CCY,23
2022-03-02,WLK,8
2022-03-02,WAD,10
2022-03-02,NLA,12
2022-03-02,BHT,3
2022-03-02,WLM,6
2022-03-02,HAR,1
2022-03-02,HWD,13
2022-03-02,WIL,22
2022-03-02,BTW,4
2022-03-02,VNY,7
2022-03-02,RES,12
2022-03-02,ENC,5
2022-03-02,SLK,8
2022-03-02,SEL,21
2022-03-02,SLA,7
2022-03-02,PLM,11
2022-03-02,LAX,1
2022-03-02,NHL,8
2022-03-02,SVY,7
2022-03-02,ARL,4
2022-03-02,SLD,2
2022-03-02,NRD,1
2022-03-02,MSS,8
2022-03-02,SYL,3
2022-03-02,CPK,8
2022-03-02,CHT,4
2022-03-02,GHL,5
2022-03-02,CCN,14
2022-03-02,WLA,6
2022-03-02,VEN,5
2022-03-02,SPD,2
2022-03-02,SHR,7
2022-03-01,CCY,13
2022-03-01,CCN,2
2022-03-01,WLK,8
2022-03-01,SLK,12
2022-03-01,WAD,9
2022-03-01,NLA,17
2022-03-01,BHT,5
2022-03-01,HAR,5
2022-03-01,HWD,25
2022-03-01,SLA,13
2022-03-01,WLA,5
2022-03-01,VNY,11
2022-03-01,SHR,6
2022-03-01,RES,7
2022-03-01,SEL,17
2022-03-01,VEN,3
2022-03-01,PLM,11
2022-03-01,WCH,6
2022-03-01,NHL,12
2022-03-01,SVY,4
2022-03-01,ARL,4
2022-03-01,SLD,3
2022-03-01,GHL,5
2022-03-01,MSS,6
2022-03-01,NRD,4
2022-03-01,SYL,7
2022-03-01,WIL,18
2022-03-01,CPK,14
2022-03-01,PTL,2
2022-03-01,LAX,1
2022-03-01,CHT,7
2022-03-01,SPD,5
2022-03-01,BTW,4
2022-03-01,WWD,1
2022-03-01,WLM,1
2022-03-01,ENC,4
2022-02-28,CCY,18
2022-02-28,CCN,9
2022-02-28,WLK,14
2022-02-28,SLA,19
2022-02-28,WAD,5
2022-02-28,BHT,4
2022-02-28,NLA,10
2022-02-28,PTL,1
2022-02-28,WLM,5
2022-02-28,SPD,10
2022-02-28,HWD,17
2022-02-28,WIL,11
2022-02-28,BTW,2
2022-02-28,WWD,4
2022-02-28,VNY,7
2022-02-28,ENC,4
2022-02-28,MSS,5
2022-02-28,RES,8
2022-02-28,SLK,11
2022-02-28,SEL,15
2022-02-28,WLA,7
2022-02-28,PLM,9
2022-02-28,WCH,2
2022-02-28,SVY,5
2022-02-28,SLD,5
2022-02-28,CHT,4
2022-02-28,NRD,3
2022-02-28,HAR,4
2022-02-28,SHR,5
2022-02-28,CPK,12
2022-02-28,GHL,3
2022-02-28,NHL,6
2022-02-28,SYL,2
2022-02-28,LAX,2
2022-02-28,VEN,2
2022-02-28,ARL,1
2022-02-27,CCN,7
2022-02-27,CCY,19
2022-02-27,WLK,8
2022-02-27,WAD,10
2022-02-27,BHT,3
2022-02-27,SPD,4
2022-02-27,WLM,2
2022-02-27,HWD,24
2022-02-27,WLA,12
2022-02-27,BTW,4
2022-02-27,VNY,8
2022-02-27,RES,7
2022-02-27,SLK,15
2022-02-27,NLA,6
2022-02-27,SLA,9
2022-02-27,SEL,24
2022-02-27,WCH,9
2022-02-27,PLM,8
2022-02-27,VEN,4
2022-02-27,NHL,12
2022-02-27,SHR,3
2022-02-27,SLD,3
2022-02-27,SVY,3
2022-02-27,CHT,9
2022-02-27,MSS,7
2022-02-27,HAR,2
2022-02-27,SYL,5
2022-02-27,WIL,20
2022-02-27,CPK,12
2022-02-27,PTL,1
2022-02-27,ENC,5
2022-02-27,LAX,2
2022-02-27,NRD,4
2022-02-27,WWD,1
2022-02-27,GHL,3
2022-02-27,ARL,2
2022-02-26,CCY,33
2022-02-26,WLK,7
2022-02-26,WAD,8
2022-02-26,SLA,20
2022-02-26,BHT,1
2022-02-26,WLM,3
2022-02-26,HWD,23
2022-02-26,WIL,21
2022-02-26,VNY,21
2022-02-26,RES,7
2022-02-26,ENC,3
2022-02-26,NLA,7
2022-02-26,SLK,7
2022-02-26,SEL,22
2022-02-26,PLM,7
2022-02-26,NHL,6
2022-02-26,SVY,7
2022-02-26,ARL,6
2022-02-26,SLD,1
2022-02-26,NRD,7
2022-02-26,SYL,6
2022-02-26,MSS,8
2022-02-26,CPK,10
